title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Love Khichdi,2009,https://en.wikipedia.org/wiki/Love_Khichdi,Love Khichdi,Srinivas Bhashyam,"Randeep Hooda, Rituparna Sengupta, Sadha, Divya Dutta, Sonali Kulkarni, Riya Sen",,,,Pittie Group,09 Indian Hindi-Language Romantic Comedy
Daddy Cool: Join the Fun,2009,https://en.wikipedia.org/wiki/Daddy_Cool_(2009_Hindi_film),Daddy Cool,K. Murali Mohana Rao,"Sunil Shetty, Javed Jaffrey, Aftab Shivdasani, Aarti Chabria, Ashish Chaudhary, Kim Sharma, Sophie Choudry, Rajpal Yadav, Tulip Joshi, Chunky Pandey, Prem Chopra",,,BIG Pictures[1],,Is A 2009 Indian Hindi-Language Comedy
Well Done Abba!,2009,https://en.wikipedia.org/wiki/Well_Done_Abba,Well Done Abba,Shyam Benegal,"Boman Irani, Minissha Lamba, Ravi Kishan, Sammir Dattani",,,,,Is A 2010 Indian Political Satire Hindi
Aagey Se Right,2009,https://en.wikipedia.org/wiki/Aagey_Se_Right,Aagey Se Right,Indrajit Nattoji,"Shreyas Talpade, Kay Kay Menon, Mahie Gill, Shenaz Treasurywala, Shiv Panditt",,,UTV Motion Pictures,,Is A 2009 Indian Hindi-Language Comedy
Fox,2009,https://en.wikipedia.org/wiki/Fox_(film),Fox,Deepak Tijori,"Sunny Deol, Arjun Rampal, Udita Goswami, Sagarika Ghatge, Kurush Deboo, Vipul Gupta",,,Excel Entertainment,,Is A 2009 Indian Hindi-Language Thriller
Chintu Ji,2009,https://en.wikipedia.org/wiki/Chintu_Ji,Chintu Ji,Ranjit Kapoor,"Rishi Kapoor, Kulraj Randhawa, Priyanshu Chatterjee",,,Eros International,Kaleidoscope Entertainment,Chintu Ji Is A Bollywood
Baabarr,2009,https://en.wikipedia.org/wiki/Baabarr,Baabaarrr,Ashu Trikha,"Sohum Shah, Mithun Chakraborty, Urvashi Sharma, Mukesh Tiwari, Govind Namdeo, Om Puri",,,Ridhi Sidhi Films,,Baabarr Is A 2009 Gangster Hindi
Vaada Raha... I Promise,2009,https://en.wikipedia.org/wiki/Vaada_Raha,Vaada Raha,Samir Karnik,"Bobby Deol, Kangana Ranaut, Dwij Yadav, Atul Agnihotri",,,,,-Language
Aadmi Ki Aurat Aur Anya Kahaniya,2009,https://en.wikipedia.org/wiki/Manesh_Madhavan,Manesh Madhavan,,,,,,,He Graduated From
Dil Bole Hadippa!,2009,https://en.wikipedia.org/wiki/Dil_Bole_Hadippa!,Dil Bole Hadippa!,Anurag Singh[1],"Rani Mukerji, Shahid Kapoor, Sherlyn Chopra, Anupam Kher, Dalip Tahil",,₹ 46.12 crore ,,Yash Raj Films,2009 Indian Hindi-Language Sports Comedy
Wanted,2009,https://en.wikipedia.org/wiki/Wanted_(2009_film),Wanted,Prabhu Deva,"Salman Khan, Ayesha Takia, Prakash Raj, Vinod Khanna, Mahesh Manjrekar",₹ 35 crore ,₹ 90.21 crore ,Sahara One Motion Pictures,,09 Indian Hindi-Language Action Thriller
Blue Oranges,2009,https://en.wikipedia.org/wiki/Blue_Oranges,Blue Oranges,Rajesh Ganguly[1],"Rajit Kapur, Harsh Chhaya, Aham Sharma, Rati Agnihotri",,,,,Oranges Is A 2009 Indian Hindi-Language
What's Your Raashee?,2009,https://en.wikipedia.org/wiki/What's_Your_Raashee?,What's Your Raashee?,Ashutosh Gowariker,"Harman Baweja, Priyanka Chopra",₹ 32 crore ,₹ 17 crore ,UTV Motion Pictures,,09 Indian Hindi-Language Romantic Comedy
Wake Up Sid,2009,https://en.wikipedia.org/wiki/Wake_Up_Sid,Wake Up Sid,Ayan Mukerji,"Ranbir Kapoor, Konkana Sen Sharma",₹ 18 crore ,₹ 47.10 crore ,UTV Motion Pictures,Dharma Productions,Coming-Of-Age Comedy-Drama
Do Knot Disturb,2009,https://en.wikipedia.org/wiki/Do_Knot_Disturb,Do Knot Disturb,David Dhawan,"Govinda, Sushmita Sen, Lara Dutta, Ritesh Deshmukh, Sohail Khan, Rajpal Yadav",,,BIG Pictures,Pooja Entertainment,Do Knot Disturb Is A 2009 Indian Comedy
Acid Factory,2009,https://en.wikipedia.org/wiki/Acid_Factory,Acid Factory,Suparn Verma,"Fardeen Khan, Irrfan Khan, Manoj Bajpayee, Dino Morea, Aftab Shivdasani, Dia Mirza, Danny Denzongpa",₹ 21 crore ,₹ 5.20 crore ,Mumbai Mantra,,09 Indian Hindi-Language Action Thriller
Blue,2009,https://en.wikipedia.org/wiki/Blue_(2009_film),Blue,Anthony D'Souza,"Sanjay Dutt, Akshay Kumar, Lara Dutta, Katrina Kaif, Zayed Khan, Rahul Dev",₹750 million ,₹639 million ,Shree Ashtavinayak Cine Vision,Shree Ashtavinayak Cine Vision,9 Indian Hindi-Language Action-Adventure
All the Best: Fun Begins,2009,https://en.wikipedia.org/wiki/All_the_Best:_Fun_Begins,All The Best: Fun Begins,Rohit Shetty,"Ajay Devgn, Sanjay Dutt, Fardeen Khan, Bipasha Basu, Mugdha Godse",₹ 41 crore ,₹ 61 crore ,Yash Raj Films,,S Is A 2009 Indian Hindi-Language Comedy
Main Aurr Mrs Khanna,2009,https://en.wikipedia.org/wiki/Main_Aurr_Mrs_Khanna,Main Aurr Mrs Khanna,Prem Soni,"Salman Khan, Kareena Kapoor, Sohail Khan",₹ 38 crore ,"₹ 14.60
 crore ",UTV Motion Pictures,,Is A 2009 Indian Romance
Fruit & Nut,2009,https://en.wikipedia.org/wiki/Fruit_and_Nut_(film),Fruit and Nut,Kunal Vijaykar,"Boman Irani, Cyrus Broacha, Dia Mirza, Mahesh Manjrekar, Sachin Nayak",₹ 5 crore ,₹ 15 lakh ,Viacom18 Studios,,Fruit And Nut Is A 2009 Indian Comedy
Love Kaa Taddka,2009,https://en.wikipedia.org/wiki/World_Cupp_2011,World Cupp 2011,Ravi Kapoor,"Ravi Kapoor, Prem Chopra, Manesha Chatarji",,,,,2009 Indian Hindi-Language Sports Crime
Bal Ganesh 2,2009,https://en.wikipedia.org/wiki/Amanat_Ali_(singer),Amanat Ali,,,,,,,Ack Singer In A Few Indian And Pakistani
Aladin,2009,https://en.wikipedia.org/wiki/Aladin_(film),Aladin,Sujoy Ghosh,"Amitabh Bachchan, Sanjay Dutt, Ritesh Deshmukh, Jacqueline Fernandez",,est. ₹ 10.89 crore ,Eros International,Boundscript Motion Pictures,Fantasy Action Comedy
London Dreams,2009,https://en.wikipedia.org/wiki/London_Dreams,London Dreams,Vipul Shah,"Salman Khan, Ajay Devgn, Asin, Aditya Roy Kapur, Rannvijay Singh, Om Puri",₹ 45 crore ,₹ 41.31 crore ,Blockbuster Movie EntertainersHeadstart FilmsIntech,,2009 Indian Hindi-Language Musical Drama
Road to Sangam,2009,https://en.wikipedia.org/wiki/Road_to_Sangam,Road to Sangam,Amit Rai,"Paresh Rawal, Om Puri, Pawan Malhotra, Javed Shaikh, Swati Chitnis",,,Shethia Audio Video Productions,,Road To Sangam Is A 2010 Bollywood
Ajab Prem Ki Ghazab Kahani,2009,https://en.wikipedia.org/wiki/Soggadu_(2005_film),Soggadu,Ravi Babu,"Tarun, Aarthi Agarwal, Jugal Hansraj",,,,Suresh Productions,Is A 2005 Indian Telugu-Language Romance
Jail,2009,https://en.wikipedia.org/wiki/Jail_(2009_film),Jail,Madhur Bhandarkar,"Neil Nitin Mukesh, Mugdha Godse, Manoj Bajpayee, Arya Babbar",,₹10 crores ,,,L Is A 2009 Indian Hindi-Language Prison
3 Idiots,2009,https://en.wikipedia.org/wiki/3_Idiots,3 Idiots,Rajkumar Hirani,"Aamir Khan, R. Madhavan, Sharman Joshi",₹55 crore ,₹400.61–415 crore ,Reliance BIG Pictures,Vinod Chopra Films,Coming-Of-Age Satirical Comedy-Drama
Tum Mile,2009,https://en.wikipedia.org/wiki/Tum_Mile,Tum Mile,Kunal Deshmukh,"Emraan Hashmi, Soha Ali Khan",₹ 220 million ,₹ 134 million ,PVR Pictures[1],,Romantic Drama Disaster
Aao Wish Karein,2009,https://en.wikipedia.org/wiki/Aao_Wish_Karein,Aao Wish Karein,Glen Barreto,"Aftab Shivdasani, Aamna Shariff, Rati Agnihotri",,,T-Series,,Is A 2009 Indian Fantasy Comedy
Kurbaan,2009,https://en.wikipedia.org/wiki/Kurbaan_(2009_film),Kurbaan,Rensil D'Silva,"Saif Ali Khan, Kareena Kapoor, Vivek Oberoi, Kirron Kher, Om Puri, Dia Mirza",₹ 500 million (US$5.9 million) ,₹ 429 million (US$5.1 million) ,UTV Motion Pictures,Dharma Productions,Indian Hindi-Language Romantic Thriller
Marega Salaa,2009,https://en.wikipedia.org/wiki/Marega_Salaa,Marega Salaa,Devang Dholakia,"Jimmy Shergill, Kim Sharma",,,,,Marega Salaa Is A 2009 Bollywood Hindi
De Dana Dan,2009,https://en.wikipedia.org/wiki/De_Dana_Dan,De Dana Dan,Priyadarshan,"Akshay Kumar, Suniel Shetty, Katrina Kaif, Paresh Rawal",₹40 crore ,₹81.90 crore ,Baba ArtsHari Om Entertainment,,Is A 2009 Indian Hindi-Language Comedy
Paa,2009,https://en.wikipedia.org/wiki/Paa_(film),Paa,R. Balki,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal, Arundhati Nag",,,Reliance Big Pictures,,2009 Indian Hindi-Language Comedy-Drama
Rocket Singh: Salesman of the Year,2009,https://en.wikipedia.org/wiki/Rocket_Singh:_Salesman_of_the_Year,Rocket Singh: Salesman of the Year,Shimit Amin,"Ranbir Kapoor, Gauahar Khan, Shazahn Padamsee, Prem Chopra, Manish Chaudhari, D. Santosh",₹ 16 crore ,₹ 33.65 crore ,Yash Raj Films,Yash Raj Films,2009 Indian Hindi-Language Comedy-Drama
Tales of Siva 2,2009,https://en.wikipedia.org/wiki/Kanguva,Kanguva,Siva,"Suriya, Bobby Deol, Disha Patani",est. ₹300–350 crore ,est. ₹106 crore ,see below,,Il-Language Epic Fantasy Action Thriller
World Cupp 2011,2009,https://en.wikipedia.org/wiki/World_Cupp_2011,World Cupp 2011,Ravi Kapoor,"Ravi Kapoor, Prem Chopra, Manesha Chatarji",,,,,2009 Indian Hindi-Language Sports Crime
Accident on Hill Road,2010,https://en.wikipedia.org/wiki/Accident_on_Hill_Road,Accident on Hill Road,Mahesh Nair,"Farooq Sheikh, Abhimanyu Singh, Celina Jaitly, Rukhsar Rehman",2.5 crore ,,Magna Film Production,,Accident On Hill Road Is A 2009 Indian
"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009,"https://en.wikipedia.org/wiki/Do_Paise_Ki_Dhoop,_Chaar_Aane_Ki_Baarish","Do Paise Ki Dhoop, Chaar Aane Ki Baarish",Deepti Naval,"Manisha Koirala, Rajit Kapur, Sanaj Naval",,,,,Chaar Aane Ki Baarish Is A 2009 Indian
Horn 'OK' Pleassss,2009,https://en.wikipedia.org/wiki/Horn_'Ok'_Pleassss,Horn Ok Pleassss,Rakesh Sarang,"Nana Patekar, Muzammil Ibrahim, Rimi Sen",,,,,S Is A 2009 Indian Hindi-Language Comedy
Bolo Raam,2009,https://en.wikipedia.org/wiki/Bolo_Raam,Bolo Raam,Rakesh Chaturvedi,"Rishi Bhutani, Disha Pandey, Padmini Kolhapure, Om Puri",,,Shree Keshav Films,Shree Keshav Films,Is A 2009 Indian Hindi-Language Thriller
Ek Tho Chance,2009,https://en.wikipedia.org/wiki/Ek_Tho_Chance,Ek Tho Chance,Saeed Akhtar Mirza,"Amrita Arora, Purab Kohli, Ali Fazal, Vijay Raaz, Pawan Malhotra, Ashwini Kalsekar, Rajat Kapoor, Vinay Pathak",,,Pritish Nandy Communications,,Chance Is A 2009 Indian Erotic Thriller
Tum Jo Mile,2010,https://en.wikipedia.org/wiki/Raqesh_Bapat,Raqesh Bapat,,,,,,,He Is Known For His Work In
Pyaar Impossible,2010,https://en.wikipedia.org/wiki/Pyaar_Impossible!,Pyaar Impossible!,Jugal Hansraj,"Uday Chopra, Priyanka Chopra, Advika Yadav, Dino Morea, Anupam Kher",₹ 14 crore ,,Yash Raj Films,Yash Raj Films,10 Indian Hindi-Language Romantic Comedy
Dulha Mil Gaya,2010,https://en.wikipedia.org/wiki/Dulha_Mil_Gaya,Dulha Mil Gaya,Mudassar Aziz,"Fardeen Khan, Sushmita Sen, Ishita Sharma",₹25 crore ,,Insight ProductionsMorpheus Media Ventures,,10 Indian Hindi-Language Romantic Comedy
Bhavnao Ko Samjho,2010,https://en.wikipedia.org/wiki/Sunil_Pal,Sunil Pal,,,,,,,Played Comic Roles In Various Bollywood
Chance Pe Dance,2010,https://en.wikipedia.org/wiki/Chance_Pe_Dance,Chance Pe Dance,Ken Ghosh,"Shahid Kapoor, Genelia D'Souza",₹ 29 crore ,₹ 16.3 crore ,UTV Motion Pictures,,Is A 2010 Indian Hindi-Language Dance
The Waiting Room,2010,https://en.wikipedia.org/wiki/The_Waiting_Room_(2010_film),The Waiting Room,Maneej Premnath,"Raj Singh Chaudhary, Radhika Apte, Sandeep Kulkarni, Prateeksha Lonkar, Indrajith Sukumaran, Sona Nair, Gopal Singh",,,PVR Cinemas,,Is A 2010 Indian Hindi-Language Thriller
Veer,2010,https://en.wikipedia.org/wiki/Veer_(2010_film),Veer,Anil Sharma,"Salman Khan, Mithun Chakraborty, Jackie Shroff, Zareen Khan, Sohail Khan",₹ 63 crore,"est. ₹ 68.11
 crore",Eros International,Vijay Galani Movies,A 2010 Indian Hindi-Language Epic Action
Peepli Live,2010,https://en.wikipedia.org/wiki/Peepli_Live,Peepli Live,Anusha Rizvi,"Omkar Das Manikpuri, Raghubir Yadav, Shalini Vatsa, Malaika Shenoy, Nawazuddin Siddiqui, Naseeruddin Shah",₹10 crore ,est. ₹46.85 crore ,UTV Motion Pictures,Aamir Khan Productions,Is A 2010 Indian Satirical Black Comedy
Ishqiya,2010,https://en.wikipedia.org/wiki/Dedh_Ishqiya,Dedh Ishqiya,Abhishek Chaubey,"Naseeruddin Shah, Madhuri Dixit, Arshad Warsi, Huma Qureshi",₹ 370 million ,₹ 408 million ,Shemaroo Entertainment,,Is A 2014 Indian Slapstick Black Comedy
Rann,2010,https://en.wikipedia.org/wiki/Rann_(film),Rann,Ram Gopal Verma,"Amitabh Bachchan, Sudeep, Ritesh Deshmukh, Paresh Rawal, Mohnish Bahl",,₹13.7 crore,PVR PicturesBig House Films ProductionWSG Pictures,,Political Thriller
Fired,2010,https://en.wikipedia.org/wiki/Fired_(2010_film),Fired,Sajit Warrier,"Rahul Bose, Militza Radmilovic, Dinesh Lamba",,,IDream Productions,,D Is A 2010 Indian Hindi-Language Horror
Striker,2010,https://en.wikipedia.org/wiki/Striker_(2010_film),Striker,Chandan Arora,"Siddharth, Usha Jadhav, Padmapriya, Aditya Pancholi, Ankur Vikal, Anupam Kher, Seema Biswas, Anup Soni",,,Studio 18,,2010 Indian Hindi-Language Action Drama
My Name Is Khan,2010,https://en.wikipedia.org/wiki/Sonya_Jehan,Sonya Jehan,,,,,,,Is A French And Pakistani
Toh Baat Pakki!,2010,https://en.wikipedia.org/wiki/Toh_Baat_Pakki!,Toh Baat Pakki!,Kedar Shinde,"Tabu, Sharman Joshi, Vatsal Sheth, Uvika Choudhary, Ayub Khan",,,Shemaroo EntertainmentViacom 18 Studios,Tips Industries,10 Indian Hindi-Language Romantic Comedy
Click,2010,https://en.wikipedia.org/wiki/Click_(2010_film),Click,Sangeeth Sivan,"Shreyas Talpade, Sadha, Sneha Ullal, Rehan Khan, Chunky Pandey",₹ 7.5 crore ,₹ 1.6 crore ,Pritish Nandy Communications[1],,Supernatural Horror
Aakhari Decision,2010,https://en.wikipedia.org/wiki/Aakhari_Decision,Aakhari Decision,Deepak Bandhu,"Amar Sidhu, Sumona Chakravarti, Anant Jog, Nagesh Bhonsle",,,,,Is A 2010 Indian Hindi-Language Action
Karthik Calling Karthik,2010,https://en.wikipedia.org/wiki/Karthik_Calling_Karthik,Karthik Calling Karthik,Vijay Lalwani,"Farhan Akhtar, Deepika Padukone, Vivan Bhatena, Ram Kapoor, Shefali Shah, Vipin Sharma",,,AA FilmsEros International,,Psychological Thriller
Teen Patti,2010,https://en.wikipedia.org/wiki/Teen_Patti_(film),Teen Patti,Leena Yadav,"Amitabh Bachchan, Ben Kingsley, R. Madhavan, Shraddha Kapoor, Raima Sen, Tinnu Anand, Mahesh Manjrekar",₹ 18 crore ,₹ 7.63 crore ,Serendipity Films,,Is A 2010 Indian Hindi-Language Thriller
Prem Kaa Game,2010,https://en.wikipedia.org/wiki/Prem_Kaa_Game,Prem Game,Ashok Kheny,"Arbaaz Khan, Tara Sharma, Madhuri Bhattacharya",,,A K K Entertainment Pvt. Ltd,,Is A 2010 Bollywood Romantic Comedy
Atithi Tum Kab Jaoge?,2010,https://en.wikipedia.org/wiki/Atithi_Tum_Kab_Jaoge?,Atithi Tum Kab Jaoge,Ashwni Dhir,"Ajay Devgn, Paresh Rawal, Konkona Sen Sharma",₹ 15 million,₹39 million ,Warner Bros. Pictures,Wide Frame Films,Is A 2010 Indian Hindi-Language Comedy
Rokkk,2010,https://en.wikipedia.org/wiki/Rokkk,Rokkk,Rajesh Ranshinge,"Tanushree Dutta, Udita Goswami, Sachin Khedekar, Shaad Randhawa, Murli Sharma, Ashwini Kalsekar, Nishigandha Wad, Arif Zakaria",₹ 5.25 crore ,₹ 1.05 crore ,,,Supernatural Horror
Right Yaaa Wrong,2010,https://en.wikipedia.org/wiki/Right_Yaaa_Wrong,Right Yaaa Wrong,Neeraj Pathak,"Sunny Deol, Irrfan Khan, Konkona Sen Sharma, Isha Koppikar, Aryan Vaid",,,Ikkon Pictures Pvt. Ltd.Mukta Arts Ltd.,,010 Indian Hindi-Language Crime Thriller
Na Ghar Ke Na Ghaat Ke,2010,https://en.wikipedia.org/wiki/Na_Ghar_Ke_Na_Ghaat_Ke,Na Ghar Ke Na Ghaat Ke,Rahul Aggarwal,"Rahul Aggarwal, Paresh Rawal, Om Puri, Ravi Kishan, Narayani Shastri, Neena Gupta, Giaa Manek",,,,,Is A 2010 Hindi-Language Comedy
Trump Card,2010,https://en.wikipedia.org/wiki/Trump_Card_(2009_film),Trump Card,,,,,,,Trump Card Is A 2010 Bollywood
Do Dilon Ke Khel Mein,2010,https://en.wikipedia.org/wiki/Hemlata_(singer),Hemlata,,,,,,,She Was Nominated For
"LSD: Love, Sex Aur Dhokha",2010,https://en.wikipedia.org/wiki/Love_Sex_Aur_Dhokha_2,Love Sex Aur Dhokha 2,Dibakar Banerjee,"Paritosh Tiwari, Bonita Rajpurohit, Abhinav Singh, Swaroopa Ghosh",,₹ 0.50 crore ,,,Is A 2024 Hindi-Language Anthology Drama
Shaapit: The Cursed,2010,https://en.wikipedia.org/wiki/Shaapit,Shaapit,Vikram Bhatt,"Aditya Narayan, Rahul Dev, Shweta Agarwal, Shubh Joshi, Murli Sharma, Nishigandha Wad",,,,ASA Productions and Enterprises Pvt. Ltd.,Romantic Horror Adventure
Lahore,2010,https://en.wikipedia.org/wiki/Lahore_(film),Lahore,Sanjay Puran Singh Chauhan,"Aanaahad, Shraddha Das, Farooq Sheikh, Nafisa Ali, Sabyasachi Chakrabarty",,,Warner Bros. Pictures,Sai Om Films Private Limited,Lahore Is A 2010 Indian Hindi Sports
Idiot Box,2010,https://en.wikipedia.org/wiki/3_Idiots,3 Idiots,Rajkumar Hirani,"Aamir Khan, R. Madhavan, Sharman Joshi",₹55 crore ,₹400.61–415 crore ,Reliance BIG Pictures,Vinod Chopra Films,Coming-Of-Age Satirical Comedy-Drama
Mittal V/S Mittal,2010,https://en.wikipedia.org/wiki/Mittal_v/s_Mittal,Mittal V/S Mittal,Karan Razdan,"Rohit Roy, Rituparna Sen Gupta, Suchitra Krishnamoorthi, Gulshan Grover, Dolly Thakore, Reema Lagoo, Anjan Srivastav, Iravati Harshe",,,Bajoria Entertainment Worldwide Release,Shaila Films Productions,Tal V/S Mittal Is A 2010 Bollywood Drama
Hum Tum Aur Ghost,2010,https://en.wikipedia.org/wiki/Hum_Tum_Aur_Ghost,Hum Tum aur Ghost,Kabeer Kaushik,"Arshad Warsi, Dia Mirza, Boman Irani, Sandhya Mridul",₹ 21 crore ,₹ 8.01 crore ,Indian FilmsStudio 18,Shooting Star Films,0 Indian Hindi Supernatural Comedy-Drama
My Friend Ganesha 3,2010,https://en.wikipedia.org/wiki/My_Friend_Ganesha,My Friend Ganesha,Rajiv S Ruia,"Ahsaas Channa, Kiran Janjani, Shital Shah, Upasana Singh",,₹1.08 crore ,,Koffee Break Pictures,Ganesha Is A 2007 Indian Hindi-Language
Ashok Chakra: Tribute to Real Heroes,2010,https://en.wikipedia.org/wiki/Mehul_Buch,Mehul Buch,,,,,,,
Pankh,2010,https://en.wikipedia.org/wiki/Pankh,Pankh,Sudipto Chattopadhyaya,"Bipasha Basu, Maradona Rebello, Lilette Dubey, Mahesh Manjrekar, Ronit Roy, Sanjeeda Sheikh, Amit Purohit",₹55 Million INR,₹2.025 Million INR,Eros Entertainment,,Is A 2010 Bollywood
Tum Milo Toh Sahi,2010,https://en.wikipedia.org/wiki/Tum_Milo_Toh_Sahi,Tum Milo Toh Sahi,Kabir Sadanand,"Nana Patekar, Dimple Kapadia, Mohnish Bahl, Suniel Shetty, Vidya Malvade, Rehan Khan, Anjana Sukhani, Amit Behl",,3.52 crores ,,Fourth Wall Entertainment,Tum Milo Toh Sahi Is An Indian Drama
Prince,2010,https://en.wikipedia.org/wiki/Prince_(2010_film),Prince,Kookie Gulati,"Vivek Oberoi, Isaiah, Aruna Shields, Nandana Sen, Neeru Bajwa, Sanjay Kapoor, Dalip Tahil, Manish Anand, Mohit Chauhan, Mayur Puri, Rajesh Khattar",₹370 million (according to 2020 ₹10000 million),₹480 million (according to 2020 ₹100 billion),Tips IndustriesSony Pictures Networks,Tips Industries,Science Fiction Action Thriller
Jaane Kahan Se Aayi Hai,2010,https://en.wikipedia.org/wiki/Jaane_Kahan_Se_Aayi_Hai,Jaane Kahan Se Aayi Hai,Milap Milan Zaveri,"Ritesh Deshmukh, Jacqueline Fernandez, Sonal Sehgal, Ruslaan Mumtaz",,,Warner Bros. Pictures,People Tree Films,Science Fiction Romance
Paathshaala,2010,https://en.wikipedia.org/wiki/Paathshaala,Paathshaala,Milind Ukey,"Shahid Kapoor, Ayesha Takia, Nana Patekar",₹ 14 crore ,₹ 17 crore ,Eros EntertainmentPaperdoll Entertainment,,Is A 2010 Indian Hindi-Language Drama
Phoonk 2,2010,https://en.wikipedia.org/wiki/Phoonk_2,Phoonk 2,Milind Gadagkar,"Sudeep, Amruta Khanvilkar, Ahsaas Channa, Amit Sadh, Neeru Bajwa, Ashwini Kalsekar",₹ 8 crores ,₹ 9.24 crores ,,,Is A 2010 Indian Horror
Housefull,2010,https://en.wikipedia.org/wiki/Housefull_(2010_film),Housefull,Sajid Khan,"Akshay Kumar, Ritesh Deshmukh, Arjun Rampal, Lara Dutta, Deepika Padukone, Jiah Khan",₹ 30 crore ,est. ₹ 124.50 crore ,Eros International,Nadiadwala Grandson Entertainment,L Is A 2010 Indian Hindi-Language Comedy
Chase,2010,https://en.wikipedia.org/wiki/Chase_(2010_film),Chase,Jag Mundhra,"Anuj Saxena, Udita Goswami, Sameer Kochhar, Aditya Raj Kapoor, Ashok Banthia, Tareena Patel, Rajesh Khattar, Shweta Menon",,est. ₹5.0 crore ,Maverick Productions,,E Is A 2010 Indian Hindi-Language Action
Soch Lo,2010,https://en.wikipedia.org/wiki/Soch_Lo,Soch Lo,Sartaj Singh Pannu,"Sartaj Singh Pannu, Barkha Madan, Bhupinder Singh, Iris Maity, Nishan",,,,,Is 2010 Hindi Mystery
Badmaash Company,2010,https://en.wikipedia.org/wiki/Badmaash_Company,Badmaash Company,Parmeet Sethi,"Shahid Kapoor, Anushka Sharma, Vir Das, Meiyang Chang",₹ 210 million ,₹ 530 million ,Yash Raj Films,Yash Raj Films,2010 Indian Hindi-Language Crime Comedy
I Am Kalam,2010,https://en.wikipedia.org/wiki/I_Am_Kalam,I Am Kalam,Nila Madhab Panda,"Harsh Mayar, Gulshan Grover, Hussan Saad, Dharmveer Jakhar, Pitobash Tripathy, Beatrice Ordeix","₹ 30 million (equivalent to ₹ 62 million or US$730,000 in 2023)",₹ 60 million (equivalent to ₹ 120 million or US$1.5 million in 2023),Ultra Films,Smile Foundation,Am Is A 2011 Indian Hindi-Language Drama
Bumm Bumm Bole,2010,https://en.wikipedia.org/wiki/Bumm_Bumm_Bole,Bumm Bumm Bole,Priyadarshan,"Darsheel Safary, Atul Kulkarni, Rituparna Sengupta, Ziyah Vastani, Archana Suseelan",₹ 7 crore ,₹ 1.34 crore ,Percept Pictures,,Is A 2010 Hindi
Kushti,2010,https://en.wikipedia.org/wiki/Kushti_(film),Kushti,T. K. Rajeev Kumar,"Rajpal Yadav, Dalip Singh Rana, Om Puri, Sharat Saxena, Manoj Joshi, Nargis Bagheri",,,Venus Records & Tapes,,Is A 2010 Indian Sports Comedy
Admissions Open,2010,https://en.wikipedia.org/wiki/Yogesh_Tripathi,Yogesh Tripathi,,,,,,,Then Appearing In
Udaan,2010,https://en.wikipedia.org/wiki/Udaan_(2010_film),Udaan,Vikramaditya Motwane,"Rajat Barmecha, Ronit Roy, Aayan Boradia, Ram Kapoor, Manjot Singh, Anand Tiwari",₹ 50 million ,₹ 33.5 million ,,,Coming-Of-Age Drama
Raajneeti,2010,https://en.wikipedia.org/wiki/Raajneeti,Raajneeti,Prakash Jha,"Ajay Devgn, Nana Patekar, Ranbir Kapoor, Katrina Kaif, Arjun Rampal, Manoj Bajpayee, Sarah Thompson, Naseeruddin Shah",₹ 45 crore ,₹ 145.50 crore ,UTV Motion Pictures,,Political Thriller
Kaho Na Kaho,2010,https://en.wikipedia.org/wiki/Kaho_Naa..._Pyaar_Hai,Kaho Naa ... Pyaar Hai,Rakesh Roshan,"Hrithik Roshan, Ameesha Patel, Anupam Kher, Dalip Tahil, Mohnish Bahl",₹10 crore ,"₹80
crore ",Yash Raj FilmsEros International(Overseas),Filmkraft Productions Pvt. Ltd.,Musical Romantic Thriller
Ek Second... Jo Zindagi Badal De...,2010,https://en.wikipedia.org/wiki/Ek_Second..._Jo_Zindagi_Badal_De?,Ek Second... Jo Zindagi Badal De...,Partho Ghosh,"Jackie Shroff, Manisha Koirala, Nikita Anand, Moammar Rana, Rozza Catalona",₹ 2.75 crore ,₹ 44 lakh ,,,Is A 2010 Bollywood Drama
Raavan,2010,https://en.wikipedia.org/wiki/Raavan_(2010_film),Raavan,Mani Ratnam,"Abhishek Bachchan, Aishwarya Rai Bachchan, Vikram, Govinda, Nikhil Dwivedi, Ravi Kishan, Priyamani",₹ 55 crore (US$6.5 million) ,₹ 49.5 crore (US$5.9 million) ,Reliance BIG Pictures,Madras Talkies,0 Indian Hindi-Language Action-Adventure
Krantiveer: The Revolution,2010,https://en.wikipedia.org/wiki/Krantiveer,Krantiveer,Mehul Kumar,"Nana Patekar, Dimple Kapadia, Atul Agnihotri, Mamta Kulkarni",₹ 30 million ,₹ 206.7 million ,,Mehul Movies Pvt Ltd,1994 Indian Hindi-Language Action Crime
Mr. Singh/Mrs. Mehta,2010,https://en.wikipedia.org/wiki/Mr._Singh_Mrs._Mehta,Mr. Singh / Mrs. Mehta,Pravesh Bhardwaj,"Prashant Narayanan, Aruna Shields, Naved Aslam, Lucy Hassan",,,,,Mehta Is A 2010 Hindi-Language
I Hate Luv Storys,2010,https://en.wikipedia.org/wiki/I_Hate_Luv_Storys,I Hate Luv Storys,Punit Malhotra,"Imran Khan, Sonam Kapoor",₹ 25 crore ,₹ 72.52 crore ,UTV Motion Pictures,,10 Indian Hindi-Language Romantic Comedy
